Time,CO2_ppm,CO_ppm,Corr_CO2_ppm,delta_CO2_ppm,delta_CO_ppm
11:39:47 AM,1019,8.6,1038.5499,607.18205,23.03834343
11:39:48 AM,1069,8.53,1095.017847,663.6499968,22.84853
11:39:49 AM,1059,8.33,1083.724258,652.3564075,22.30620589
11:39:50 AM,1007,7.79,1024.997593,593.6297427,20.8419308
11:39:51 AM,982,7.51,996.7636194,565.3957693,20.08267705
11:39:52 AM,945,7.58,954.9773387,523.6094886,20.27249049
11:39:53 AM,944,7.79,953.8479798,522.4801296,20.8419308
11:39:54 AM,971,8.33,984.3406711,552.9728209,22.30620589
11:39:55 AM,1069,9.55,1095.017847,663.6499968,25.61438294
11:39:56 AM,1201,11.24,1244.093227,812.7253766,30.19702165
11:39:57 AM,1204,11.51,1247.481304,816.1134534,30.9291592
11:39:58 AM,1131,11.17,1165.038101,733.670251,30.00720821
11:39:59 AM,1068,10.97,1093.888488,662.5206379,29.46488411
11:40:00 AM,885,10.22,887.2158024,455.8479523,27.4311687
11:40:01 AM,777,9.55,765.2450372,333.877187,25.61438294
11:40:02 AM,733,8.6,715.5532439,284.1853937,23.03834343
11:40:03 AM,641,7.72,611.6522216,180.2843715,20.65211736
11:40:04 AM,613,7.11,580.0301714,148.6623212,18.99802883
11:40:05 AM,608,6.7,574.3833767,143.0155265,17.88626441
11:40:06 AM,599,6.16,564.2191462,132.8512961,16.42198932
11:40:07 AM,599,6.03,564.2191462,132.8512961,16.06947866
11:40:08 AM,581,5.28,543.8906853,112.5228352,14.03576325
11:40:09 AM,552,4.94,511.1392761,79.771426,13.11381227
11:40:10 AM,532,4.54,488.5520974,57.18424725,12.02916406
11:40:11 AM,512,4.13,465.9649186,34.59706849,10.91739964
11:40:12 AM,504,3.45,456.9300471,25.56219699,9.07349767
11:40:13 AM,492,3.32,443.3777399,12.00988974,8.720987
11:40:14 AM,497,2.91,449.0245346,17.65668442,7.60922258
11:40:15 AM,583,3.18,546.1494032,114.7815531,8.341360125
11:40:16 AM,705,3.38,683.9311936,252.5633435,8.883684233
11:40:17 AM,754,3.79,739.2697816,307.9019314,9.995448653
11:40:18 AM,723,3.79,704.2596545,272.8918044,9.995448653
11:40:19 AM,692,3.72,669.2495274,237.8816773,9.805635215
11:40:20 AM,803,4.87,794.6083695,363.2405194,12.92399883
11:40:21 AM,1199,7.65,1241.834509,810.4666588,20.46230392
11:40:22 AM,1560,9.41,1649.533085,1218.165235,25.23475607
11:40:23 AM,1632,10.36,1730.846929,1299.479079,27.81079558
11:40:24 AM,1499,10.15,1580.64219,1149.27434,27.24135527
11:40:25 AM,1154,9.21,1191.013357,759.6455066,24.69243196
11:40:26 AM,1053,8.6,1076.948104,645.5802538,23.03834343
11:40:27 AM,878,7.79,879.3102899,447.9424397,20.8419308
11:40:28 AM,755,7.04,740.3991405,309.0312904,18.8082154
11:40:29 AM,668,6.23,642.1449129,210.7770628,16.61180276
11:40:30 AM,615,5.55,582.2888892,150.9210391,14.7679008
11:40:31 AM,552,4.54,511.1392761,79.771426,12.02916406
11:40:32 AM,533,4.67,489.6814563,58.31360619,12.38167473
11:40:34 AM,508,4.27,461.4474829,30.07963274,11.29702651
11:40:35 AM,500,3.66,452.4126114,21.04476124,9.642937983
11:40:36 AM,499,3.66,451.2832524,19.9154023,9.642937983
11:40:37 AM,505,3.52,458.0594061,26.69155593,9.263311108
11:40:38 AM,507,3.25,460.3181239,28.9502738,8.531173563
11:40:39 AM,501,2.98,453.5419703,22.17412018,7.799036018
11:40:40 AM,499,2.98,451.2832524,19.9154023,7.799036018
11:40:41 AM,495,2.44,446.7658167,15.39796655,6.334760928
11:40:42 AM,488,2.3,438.8603041,7.492453985,5.955134053
11:40:43 AM,485,1.96,435.4722273,,0
11:40:44 AM,486,2.23,436.6015863,,0
11:40:45 AM,495,1.69,446.7658167,15.39796655,4.301045525
11:40:46 AM,500,1.62,452.4126114,21.04476124,4.111232088
11:40:47 AM,497,1.69,449.0245346,17.65668442,4.301045525
11:40:48 AM,494,1.76,445.6364578,14.26860761,4.490858963
11:40:49 AM,492,1.83,443.3777399,12.00988974,4.680672401
11:40:50 AM,487,1.49,437.7309452,,0
11:40:51 AM,484,1.76,434.3428684,,0
11:40:52 AM,484,1.56,434.3428684,,0
11:40:53 AM,483,1.08,433.2135094,,0
11:40:54 AM,483,1.56,433.2135094,,0
11:40:55 AM,482,1.02,432.0841505,,0
11:40:56 AM,480,1.42,429.8254326,,0
11:40:57 AM,480,1.35,429.8254326,,0
11:40:58 AM,478,1.15,427.5667148,,0
11:40:59 AM,478,1.02,427.5667148,,0
11:41:00 AM,476,1.08,425.3079969,,0
11:41:01 AM,475,1.22,424.1786379,,0
11:41:02 AM,474,1.15,423.049279,,0
11:41:03 AM,473,1.22,421.9199201,,0
11:41:04 AM,473,1.15,421.9199201,,0
11:41:05 AM,472,1.02,420.7905611,,0
11:41:06 AM,471,1.22,419.6612022,,0
11:41:07 AM,471,1.02,419.6612022,,0
11:41:08 AM,471,0.95,419.6612022,,0
11:41:09 AM,471,0.61,419.6612022,,0
11:41:10 AM,471,1.22,419.6612022,,0
11:41:11 AM,470,1.15,418.5318432,,0
11:41:12 AM,471,0.88,419.6612022,,0
11:41:13 AM,471,1.08,419.6612022,,0
11:41:14 AM,471,1.22,419.6612022,,0
11:41:15 AM,472,0.88,420.7905611,,0
11:41:16 AM,471,0.68,419.6612022,,0
11:41:17 AM,471,0.88,419.6612022,,0
11:41:18 AM,470,0.74,418.5318432,,0
11:41:19 AM,470,0.95,418.5318432,,0
11:41:20 AM,469,0.88,417.4024843,,0
11:41:21 AM,470,0.88,418.5318432,,0
11:41:22 AM,469,0.81,417.4024843,,0
11:41:23 AM,469,1.15,417.4024843,,0
11:41:24 AM,468,1.02,416.2731254,,0
11:41:25 AM,467,0.74,415.1437664,,0
11:41:26 AM,467,0.81,415.1437664,,0
11:41:27 AM,468,0.74,416.2731254,,0
11:41:28 AM,469,0.68,417.4024843,,0
11:41:29 AM,469,1.02,417.4024843,,0
11:41:30 AM,469,1.35,417.4024843,,0
11:41:31 AM,470,0.95,418.5318432,,0
11:41:32 AM,472,1.02,420.7905611,,0
11:41:33 AM,487,1.29,437.7309452,,0
11:41:34 AM,499,1.69,451.2832524,19.9154023,4.301045525
11:41:35 AM,504,1.35,456.9300471,25.56219699,3.379094543
11:41:36 AM,504,1.15,456.9300471,25.56219699,2.836770436
11:41:37 AM,503,1.56,455.8006882,24.43283805,3.948534856
11:41:38 AM,499,1.15,451.2832524,19.9154023,2.836770436
11:41:39 AM,498,1.08,450.1538935,18.78604336,2.646956998
11:41:40 AM,494,1.02,445.6364578,14.26860761,2.484259766
11:41:41 AM,492,1.02,443.3777399,12.00988974,2.484259766
11:41:42 AM,490,1.22,441.119022,9.75117186,3.026583873
11:41:43 AM,489,0.81,439.9896631,8.621812923,1.914819453
11:41:44 AM,486,0.88,436.6015863,,0
11:41:45 AM,484,1.15,434.3428684,,0
11:41:46 AM,483,1.02,433.2135094,,0
11:41:47 AM,483,1.02,433.2135094,,0
11:41:48 AM,482,0.68,432.0841505,,0
11:41:49 AM,481,0.74,430.9547916,,0
11:41:50 AM,480,0.95,429.8254326,,0
11:41:51 AM,480,0.81,429.8254326,,0
11:41:52 AM,479,0.74,428.6960737,,0
11:41:53 AM,480,0.95,429.8254326,,0
11:41:54 AM,478,0.54,427.5667148,,0
11:41:55 AM,477,0.95,426.4373558,,0
11:41:56 AM,477,0.68,426.4373558,,0
11:41:57 AM,475,0.95,424.1786379,,0
11:41:58 AM,475,0.81,424.1786379,,0
11:41:59 AM,475,0.81,424.1786379,,0
11:42:00 AM,475,0.81,424.1786379,,0
11:42:01 AM,475,0.61,424.1786379,,0
11:42:02 AM,474,0.47,423.049279,,0
11:42:03 AM,473,0.61,421.9199201,,0
11:42:04 AM,471,0.47,419.6612022,,0
11:42:05 AM,470,0.95,418.5318432,,0
11:42:06 AM,469,0.74,417.4024843,,0
11:42:07 AM,469,0.74,417.4024843,,0
11:42:08 AM,469,0.74,417.4024843,,0
11:42:09 AM,469,0.61,417.4024843,,0
11:42:10 AM,469,0.61,417.4024843,,0
11:42:11 AM,470,0.61,418.5318432,,0
11:42:12 AM,470,0.34,418.5318432,,0
11:42:13 AM,469,0.81,417.4024843,,0
11:42:14 AM,469,1.02,417.4024843,,0
11:42:15 AM,469,0.68,417.4024843,,0
11:42:16 AM,469,0.47,417.4024843,,0
11:42:17 AM,469,0.88,417.4024843,,0
11:42:18 AM,469,0.34,417.4024843,,0
11:42:19 AM,469,0.68,417.4024843,,0
11:42:20 AM,469,0.41,417.4024843,,0
11:42:21 AM,469,0.47,417.4024843,,0
11:42:22 AM,469,0.88,417.4024843,,0
11:42:23 AM,469,0.54,417.4024843,,0
11:42:24 AM,469,0.47,417.4024843,,0
11:42:25 AM,469,0.95,417.4024843,,0
11:42:26 AM,469,0.81,417.4024843,,0
11:42:27 AM,469,0.34,417.4024843,,0
11:42:28 AM,469,0.68,417.4024843,,0
11:42:29 AM,468,0.88,416.2731254,,0
11:42:30 AM,468,0.54,416.2731254,,0
11:42:31 AM,469,0.47,417.4024843,,0
11:42:32 AM,468,0.61,416.2731254,,0
11:42:33 AM,468,0.74,416.2731254,,0
11:42:34 AM,468,0.81,416.2731254,,0
11:42:35 AM,467,0.54,415.1437664,,0
11:42:36 AM,466,0.54,414.0144075,,0
11:42:37 AM,465,0.81,412.8850486,,0
11:42:38 AM,466,0.68,414.0144075,,0
11:42:39 AM,468,0.68,416.2731254,,0
11:42:40 AM,480,1.08,429.8254326,,0
11:42:41 AM,518,1.15,472.7410723,41.37322212,2.836770436
11:42:42 AM,534,1.15,490.8108153,59.44296512,2.836770436
11:42:43 AM,537,1.15,494.1988921,62.83104194,2.836770436
11:42:44 AM,559,1.42,519.0447887,87.67693857,3.568907981
11:42:45 AM,587,1.42,550.666839,119.2989888,3.568907981
11:42:46 AM,600,1.76,565.3485052,133.980655,4.490858963
11:42:47 AM,600,1.69,565.3485052,133.980655,4.301045525
11:42:48 AM,593,2.1,557.4429926,126.0751425,5.412809946
11:42:49 AM,572,1.96,533.7264549,102.3586048,5.03318307
11:42:50 AM,565,1.69,525.8209423,94.4530922,4.301045525
11:42:51 AM,539,1.42,496.45761,65.08975981,3.568907981
11:42:52 AM,507,1.42,460.3181239,28.9502738,3.568907981
11:42:53 AM,499,1.02,451.2832524,19.9154023,2.484259766
11:42:54 AM,485,1.15,435.4722273,,0
11:42:55 AM,474,1.08,423.049279,,0
11:42:56 AM,471,0.95,419.6612022,,0
11:42:57 AM,472,0.81,420.7905611,,0
11:42:58 AM,471,0.95,419.6612022,,0
11:42:59 AM,470,0.95,418.5318432,,0
11:43:00 AM,470,1.08,418.5318432,,0
11:43:01 AM,470,1.02,418.5318432,,0
11:43:02 AM,471,0.88,419.6612022,,0
11:43:03 AM,471,0.88,419.6612022,,0
11:43:04 AM,471,1.08,419.6612022,,0
11:43:05 AM,471,0.47,419.6612022,,0
11:43:06 AM,470,0.88,418.5318432,,0
11:43:07 AM,470,0.81,418.5318432,,0
11:43:08 AM,469,0.81,417.4024843,,0
11:43:09 AM,469,0.68,417.4024843,,0
11:43:10 AM,468,0.41,416.2731254,,0
11:43:11 AM,469,0.68,417.4024843,,0
11:43:12 AM,469,0.41,417.4024843,,0
11:43:13 AM,481,0.74,430.9547916,,0
11:43:14 AM,510,1.69,463.7062008,32.33835062,4.301045525
11:43:15 AM,642,3.11,612.7815805,181.4137304,8.151546688
11:43:16 AM,729,3.38,711.0358081,279.667958,8.883684233
11:43:17 AM,741,3.79,724.5881154,293.2202652,9.995448653
11:43:18 AM,804,3.93,795.7377285,364.3698783,10.37507553
11:43:19 AM,798,4.06,788.9615748,357.5937247,10.7275862
11:43:20 AM,852,4.94,849.9469575,418.5791073,13.11381227
11:43:21 AM,1034,5.89,1055.490284,624.122434,15.68985178
11:43:22 AM,1057,7.04,1081.46554,650.0976896,18.8082154
11:43:23 AM,1093,8.12,1122.122461,690.7546114,21.73676558
11:43:24 AM,1160,8.46,1197.78951,766.4216602,22.65871656
11:43:25 AM,1158,9.07,1195.530792,764.1629423,24.31280509
11:43:26 AM,1107,8.73,1137.933487,706.5656365,23.3908541
11:43:27 AM,1011,8.39,1029.515029,598.1471785,22.46890312
11:43:28 AM,926,7.85,933.5195189,502.1516687,21.00462803
11:43:29 AM,815,7.45,808.1606768,376.7928266,19.91997982
11:43:30 AM,766,6.84,752.8220888,321.4542387,18.26589129
11:43:31 AM,678,5.82,653.4385023,222.0706522,15.50003834
11:43:32 AM,625,5.48,593.5824786,162.2146285,14.57808736
11:43:33 AM,648,5.69,619.5577342,188.189884,15.14752767
11:43:34 AM,749,6.5,733.6229869,302.2551367,17.34394031
11:43:35 AM,995,6.77,1011.445286,580.0774354,18.07607785
11:43:36 AM,1232,7.58,1279.103354,847.7355037,20.27249049
11:43:37 AM,1323,8.39,1381.875017,950.507167,22.46890312
11:43:38 AM,1366,9.61,1430.437452,999.0696014,25.77708018
11:43:39 AM,1370,10.49,1434.954887,1003.587037,28.16330625
11:43:40 AM,1391,11.58,1458.671425,1027.303575,31.11897263
11:43:41 AM,1390,12.19,1457.542066,1026.174216,32.77306116
11:43:42 AM,1336,12.25,1396.556683,965.1888332,32.93575839
11:43:43 AM,1291,12.8,1345.735531,914.367681,34.42714969
11:43:44 AM,1284,12.66,1337.830019,906.4621685,34.04752281
11:43:45 AM,1192,12.05,1233.928996,802.5611462,32.39343429
11:43:46 AM,1014,11.04,1032.903105,601.5352553,29.65469754
11:43:47 AM,857,9.95,855.5937522,424.225902,26.69903116
11:43:48 AM,737,8.67,720.0706796,288.7028295,23.22815687
11:43:49 AM,661,8.06,634.2394004,202.8715502,21.57406834
11:43:50 AM,613,7.11,580.0301714,148.6623212,18.99802883
11:43:51 AM,566,6.23,526.9503013,95.58245113,16.61180276
11:43:52 AM,545,5.69,503.2337636,71.86591344,15.14752767
11:43:53 AM,557,5.62,516.7860708,85.41822069,14.95771424
11:43:54 AM,623,5.96,591.3237607,159.9559106,15.87966522
11:43:55 AM,687,6.23,663.6027328,232.2348826,16.61180276
11:43:56 AM,717,6.03,697.4835009,266.1156507,16.06947866
11:43:57 AM,686,5.55,662.4733738,231.1055237,14.7679008
11:43:58 AM,760,6.84,746.0459352,314.6780851,18.26589129
11:43:59 AM,891,8.06,893.9919561,462.6241059,21.57406834
11:44:00 AM,923,8.19,930.1314421,498.7635919,21.92657901
