Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SampleID,Sample,SlideRep,FOV,LIVECounts,DEADCounts,TotalCells,Clumps.4ormorecells.,CellsPerClump,Notes.x,LB_Batch,DATE_UTC,DateTime_MDT,DateTime_UTC,Day,Platform,FilterType,FlowRate,Volume_L,SamplingDuration_dmin,SampleStart_UTC,SampleEnd_UTC,Notes.y,SampleID_short,RepVolume_L,RepVolume_m3
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,10,5,0,5,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,6,5,0,5,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,10,5,0,5,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,14,5,0,5,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,29,5,0,5,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,35,5,0,5,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,16,6,0,6,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,30,6,0,6,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
KONZA4,Button,LabBlank,S9PI,20240807,2/7/2025,Lampman,K4_BlankA_20240807,"B10B_A,B11B_A,B12B_A",A,24,6,3,9,NA,,,F23B,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,21,6,0,6,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,23,6,1,7,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,26,6,0,6,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,28,6,0,6,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,8,6,0,6,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,30,7,0,7,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,4,7,0,7,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,7,7,0,7,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20250205,2/7/2025,Lampman,LabBlankA_20250205,"R11B_A,R12B_A,R13B_A,R14B_A,R15B_A,B7B_A,B8B_A",A,15,7,0,7,NA,,,F23F,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,8,7,1,8,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,13,7,0,7,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,33,7,0,7,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,15,7,0,7,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,14,7,0,7,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R1B_A,R2B_A,R3B_A,R4B_A,R5B_A,B3B_A,B2B_A",A,11,8,0,8,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,6,8,0,8,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,15,8,0,8,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,16,8,0,8,NA,,,F23E,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,7,8,0,8,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,22,8,0,8,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,35,8,0,8,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,5,8,1,9,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,9,8,0,8,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,2,9,0,9,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,15,9,0,9,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,24,9,0,9,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,24,9,0,9,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,38,9,0,9,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,10,10,0,10,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,28,10,0,10,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,38,10,0,10,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,31,10,0,10,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,6,11,0,11,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,9,11,0,11,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,32,11,0,11,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,24,11,0,11,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,9,12,0,12,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,39,12,0,12,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,8,12,1,13,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank1A_A_20241210,"R5B_A,R4B_A,R3B_A,R2B_A,R1B_A, B3B_A,B2B_A",A,17,12,0,12,NA,,,F23D,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,10,13,0,13,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,37,13,0,13,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,7,13,0,13,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,39,13,1,14,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,34,14,0,14,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,19,14,0,14,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,20,15,0,15,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,12,15,0,15,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,40,15,0,15,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
KONZA4,Button,LabBlank,S9PI,20240503,2/5/2025,Lampman,K4_BlankB_20240503,"B1B_A,B5B_A, R8B_A",A,12,16,0,16,NA,,,F23A,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank4B,,A,14,16,4,20,NA,,,F23C,2023-10-11,2023-10-11T02:05:00Z,2023-10-11T02:05:00Z,3,Blank,PTFE,4,0,NA,2023-10-11T02:05:00Z,NA,,Blank4,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,20,17,0,17,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,8,18,0,18,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank3B,,A,10,20,0,20,NA,,,F23C,2023-10-10,2023-10-10T20:52:00Z,2023-10-10T20:52:00Z,3,Blank,PTFE,4,0,NA,2023-10-10T20:52:00Z,NA,,Blank3,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,14,21,1,22,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,33,22,0,22,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241119,3/21/2025,Lampman,Blank1B,,A,33,23,0,23,NA,,,F23C,2023-10-09,2023-10-09T17:44:00Z,2023-10-09T17:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-09T17:44:00Z,NA,,Blank1,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,13,31,0,31,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
FASMEE23,Button,FieldBlank,S9PI,20241201,3/21/2025,Lampman,Blank2B,,A,11,35,0,35,NA,,,F23C,2023-10-10,2023-10-10T01:44:00Z,2023-10-10T01:44:00Z,2,Blank,PTFE,4,0,NA,2023-10-10T01:44:00Z,NA,,Blank2,0,0
