Project,Sampler,SampleType,StainType,StainDate,DateCounted,Who,SlideID,Sample,SlideRep,SporesCounted,FOV,LIVECounts,DEADCounts,TotalCells,TotalSpores,Clumps.4ormorecells.,CellsPerClump,Mycelia,Notes
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,34,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,35,0,0,0,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,36,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,37,1,0,1,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,38,2,0,2,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,39,4,0,4,,,,,
FASMEE23,Button,LabBlank,S9PI,20241210,12/17/2024,Lampman,LabBlank3A_A_20241210,"B6B_A,R6B_A,R7B_A,R9B_A,B9B_A,R10B_A",A,FALSE,40,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,1,7,4,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,2,5,1,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,3,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,4,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,5,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,6,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,7,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,8,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,9,10,2,12,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,10,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,11,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,12,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,13,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,14,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,15,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,16,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,17,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,18,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,19,13,0,13,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,20,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,21,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,22,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,23,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,24,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,25,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,26,17,0,17,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,27,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,28,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,29,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,30,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,31,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,32,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,33,14,0,14,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,34,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,35,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,36,16,0,16,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,37,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,38,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,39,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,B3_B,B3,A,FALSE,40,2,1,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,1,6,2,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,2,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,3,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,4,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,5,6,6,12,,1,4,,picture 001
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,6,16,0,16,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,7,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,8,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,9,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,10,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,11,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,12,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,13,10,0,10,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,14,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,15,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,16,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,17,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,18,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,19,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,20,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,21,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,22,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,23,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,24,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,25,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,26,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,27,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,28,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,29,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,30,3,12,15,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,31,23,3,26,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,32,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,33,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,34,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,35,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,36,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,37,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,38,8,4,12,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,39,6,1,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/19/2024,Lampman,R1_B,R1,A,FALSE,40,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,1,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,2,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,3,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,4,9,7,16,,1,10,,PHOTO 002
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,5,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,6,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,7,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,8,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,9,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,10,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,11,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,12,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,13,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,14,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,15,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,16,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,17,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,18,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,19,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,20,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,21,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,22,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,23,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,24,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,25,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,26,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,27,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,28,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,29,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,30,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,31,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,32,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,33,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,34,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,35,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,36,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,37,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,38,6,0,6,,1,6,,PHOTO 003
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,39,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R2_B,R2,A,FALSE,40,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,1,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,2,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,3,11,0,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,4,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,5,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,6,3,4,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,7,5,1,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,8,8,3,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,9,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,10,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,11,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,12,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,13,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,14,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,15,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,16,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,17,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,18,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,19,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,20,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,21,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,22,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,23,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,24,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,25,7,1,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,26,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,27,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,28,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,29,5,2,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,30,2,1,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,31,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,32,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,33,7,8,15,,,,,PHOTO 004
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,34,0,1,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,35,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,36,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,37,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,38,3,2,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,39,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241217,12/20/2024,Lampman,R3_B,R3,A,FALSE,40,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,1,13,4,17,,1,15,,PHOTO 05
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,2,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,3,11,1,12,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,4,9,0,9,,1,5,,PHOTO 27
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,5,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,6,14,0,14,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,7,8,0,8,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,8,7,4,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,9,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,10,2,1,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,11,12,9,21,,1,20,,PHOTO 28
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,12,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,13,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,14,4,3,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,15,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,16,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,17,6,0,6,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,18,9,0,9,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,19,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,20,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,21,4,1,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,22,9,1,10,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,23,0,1,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,24,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,25,0,1,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,26,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,27,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,28,5,0,5,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,29,11,0,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,30,2,0,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,31,1,0,1,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,32,1,1,2,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,33,10,55,65,,1,65,,PHOTO 29
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,34,6,10,16,,1,12,,PHOTO 30
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,35,0,0,0,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,36,3,0,3,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,37,7,0,7,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,38,4,0,4,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,39,11,0,11,,,,,
FASMEE23,Button,Ambient,S9PI,20241223,12/23/2024,Lampman,R4_B,R4,A,FALSE,40,14,0,14,,1,14,,PHOTO 31
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,1,12,6,18,,,,,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,2,28,4,32,,,,,
FASMEE23,Button,Smoke,S9PI,20250115,1/31/2025,Lampman,B6_B,B6,A,FALSE,3,17,0,17,,,,,
